神说 要有光
 
 {  2801.000       ,  9.686          
 },{  23395800.000   ,  4.286          
 },{  23396000.000   ,  4.286          
 },{  23396100.000   ,  4.286          
 },{  23396300.000   ,  4.286          
 },{  23396500.000   ,  4.286          
 },{  23396700.000   ,  4.286          
 },{  23396900.000   ,  4.286          
 },{  23397000.000   ,  4.286          
 },{  23397200.000   ,  4.286          
 },{  23397400.000   ,  4.286          
 },{  23397600.000   ,  4.286          
 },{  23397800.000   ,  4.286          
 },{  23397900.000   ,  4.286          
 },{  23398100.000   ,  4.286          
 },{  23398300.000   ,  4.286          
 },{  23398500.000   ,  4.286          
 },{  23398700.000   ,  4.286          
 },{  23398900.000   ,  4.286          
 },{  23399000.000   ,  4.286          
 },{  23399200.000   ,  4.286          
 },{  23399400.000   ,  4.286          
 },{  23399600.000   ,  4.286          
 },{  23399800.000   ,  4.286          
 },{  23399900.000   ,  4.286          
 },{  23400100.000   ,  4.286          
 },{  23400300.000   ,  4.286          
 },{  23400500.000   ,  4.286          
 },{  23400700.000   ,  4.286          
 },{  23400800.000   ,  4.286          
 },{  23401000.000   ,  4.286          
 },{  23401200.000   ,  4.286          
 },{  23401400.000   ,  4.286          
 },{  23401600.000   ,  4.286          
 },{  23401800.000   ,  4.286          
 },{  23401900.000   ,  4.286          
 },{  23402100.000   ,  4.286          
 },{  23402300.000   ,  4.286          
 },{  23402500.000   ,  4.286          
 },{  23402700.000   ,  4.286          
 },{  23402800.000   ,  4.286          
 },{  23403000.000   ,  4.286          
 },{  23403200.000   ,  4.286          
 },{  23403400.000   ,  4.286          
 },{  23403600.000   ,  4.286          
 },{  23403700.000   ,  4.286          
 },{  23403900.000   ,  4.286          
 },{  23404100.000   ,  4.286          
 },{  23404300.000   ,  4.286          
 },{  23404500.000   ,  4.286          
 },{  23404600.000   ,  4.286          
 },{  23404800.000   ,  4.286          
 },{  23405000.000   ,  4.286          
 },{  23405200.000   ,  4.286          
 },{  23405400.000   ,  4.286          
 },{  23405500.000   ,  4.286          
 },{  23405700.000   ,  4.286          
 },{  23405900.000   ,  4.286          
 },{  23406100.000   ,  4.286          
 },{  23406300.000   ,  4.286          
 },{  23406400.000   ,  4.286          
 },{  23406600.000   ,  4.286          
 },{  23406800.000   ,  4.286          
 },{  23407000.000   ,  4.286          
 },{  23407200.000   ,  4.286          
 },{  23407400.000   ,  4.286          
 },{  23407500.000   ,  4.286          
 },{  23407700.000   ,  4.286          
 },{  23407900.000   ,  4.286          
 },{  23408100.000   ,  4.286          
 },{  23408300.000   ,  4.286          
 },{  23408400.000   ,  4.286          
 },{  23408600.000   ,  4.286          
 },{  23408800.000   ,  4.286          
 },{  23409000.000   ,  4.286          
 },{  23409200.000   ,  4.286          
 },{  23409300.000   ,  4.286          
 },{  23409500.000   ,  4.286          
 },{  23409700.000   ,  4.286          
 },{  23409900.000   ,  4.286          
 },{  23410100.000   ,  4.286          
 },{  23410300.000   ,  4.286          
 },{  23410400.000   ,  4.286          
 },{  23410600.000   ,  4.286          
 },{  23410800.000   ,  4.286          
 },{  23411000.000   ,  4.286          
 },{  23411100.000   ,  4.286          
 },{  23411300.000   ,  4.286          
 },{  23411500.000   ,  4.286          
 },{  23411700.000   ,  4.286          
 },{  23411800.000   ,  4.286          
 },{  23412000.000   ,  4.286          
 },{  23412200.000   ,  4.286          
 },{  23412400.000   ,  4.286          
 },{  23412600.000   ,  4.286          
 },{  23412700.000   ,  4.286          
 },{  23412900.000   ,  4.286          
 },{  23413100.000   ,  4.286          
 },{  23413300.000   ,  4.286          
 },{  23413400.000   ,  4.286          
 },{  23413600.000   ,  4.286          
 },{  23413800.000   ,  4.286          
 },{  23414000.000   ,  4.286          
 },{  23414200.000   ,  4.286          
 },{  23414300.000   ,  4.286          
 },{  23414500.000   ,  4.286          
 },{  23414700.000   ,  4.286          
 },{  23414900.000   ,  4.286          
 },{  23415100.000   ,  4.286          
 },{  23415200.000   ,  4.286          
 },{  23415400.000   ,  4.286          
 },{  23415600.000   ,  4.286          
 },{  23415800.000   ,  4.286          
 },{  23416000.000   ,  4.286          
 },{  23416200.000   ,  4.286          
 },{  23416300.000   ,  4.286          
 },{  23416500.000   ,  4.286          
 },{  23416700.000   ,  4.286          
 },{  23416900.000   ,  4.286          
 },{  23417100.000   ,  4.286          
 },{  23417200.000   ,  4.286          
 },{  23417400.000   ,  4.286          
 },{  23417600.000   ,  4.286          
 },{  23417800.000   ,  4.286          
 },{  23418000.000   ,  4.286          
 },{  23418100.000   ,  4.286          
 },{  23418300.000   ,  4.286          
 },{  23418500.000   ,  4.286          
 },{  23418700.000   ,  4.286          
 },{  23418900.000   ,  4.286          
 },{  23419100.000   ,  4.286          
 },{  23419200.000   ,  4.286          
 },{  23419400.000   ,  4.286          
 },{  23419600.000   ,  4.286          
 },{  23419800.000   ,  4.286          
 },{  23420000.000   ,  4.286          
 },{  23420100.000   ,  4.286          
 },{  23420300.000   ,  4.286          
 },{  23420500.000   ,  4.286          
 },{  23420700.000   ,  4.286          
 },{  23420900.000   ,  4.286          
 },{  23421000.000   ,  4.286          
 },{  23421200.000   ,  4.286          
 },{  23421400.000   ,  4.286          
 },{  23421600.000   ,  4.286          
 },{  23421800.000   ,  4.286          
 },{  23421900.000   ,  4.286          
 },{  23422100.000   ,  4.286          
 },{  23422300.000   ,  4.286          
 },{  23422500.000   ,  4.286          
 },{  23422700.000   ,  4.286          
 },{  23422900.000   ,  4.286          
 },{  23423000.000   ,  4.286          
 },{  23423200.000   ,  4.286          
 },{  23423400.000   ,  4.286          
 },{  23423600.000   ,  4.286          
 },{  23423800.000   ,  4.286          
 },{  23423900.000   ,  4.286          
 },{  23424100.000   ,  4.286          
 },{  23424300.000   ,  4.286          
 },{  23424500.000   ,  4.286          
 },{  23424700.000   ,  4.286          
 },{  23424800.000   ,  4.286          
 },{  23425000.000   ,  4.286          
 },{  23425200.000   ,  4.286          
 },{  23425400.000   ,  4.286          
 },{  23425600.000   ,  4.286          
 },{  23425800.000   ,  4.286          
 },{  23425900.000   ,  4.286          
 },{  23426100.000   ,  4.286          
 },{  23426300.000   ,  4.286          
 },{  23426500.000   ,  4.286          
 },{  23426700.000   ,  4.286          
 },{  23426800.000   ,  4.286          
 },{  23427000.000   ,  4.286          
 },{  23427200.000   ,  4.286          
 },{  23427400.000   ,  4.286          
 },{  23427600.000   ,  4.286          
 },{  23427700.000   ,  4.286          
 },{  23427900.000   ,  4.286          
 },{  23428100.000   ,  4.286          
 },{  23428300.000   ,  4.286          
 },{  23428500.000   ,  4.286          
 },{  23428600.000   ,  4.286          
 },{  23428800.000   ,  4.286          
 },{  23429000.000   ,  4.286          
 },{  23429200.000   ,  4.286          
 },{  23429400.000   ,  4.286          
 },{  23429600.000   ,  4.286          
 },{  23429700.000   ,  4.286          
 },{  23429900.000   ,  4.286          
 },{  23430100.000   ,  4.286          
 },{  23430300.000   ,  4.286          
 },{  23430500.000   ,  4.286          
 },{  23430600.000   ,  4.286          
 },{  23430800.000   ,  4.286          
 },{  23431000.000   ,  4.286          
 },{  23431200.000   ,  4.286          
 },{  23431400.000   ,  4.286          
 },{  23431500.000   ,  4.286          
 },{  23431700.000   ,  4.286          
 },{  23431900.000   ,  4.286          
 },{  23432100.000   ,  4.286          
 },{  23432300.000   ,  4.286          
 },{  23432400.000   ,  4.286          
 },{  23432600.000   ,  4.286          
 },{  23432800.000   ,  4.286          
 },{  23433000.000   ,  4.286          
 },{  23433200.000   ,  4.286          
 },{  23433400.000   ,  4.286          
 },{  23433500.000   ,  4.286          
 },{  23433700.000   ,  4.286          
 },{  23433900.000   ,  4.286          
 },{  23434100.000   ,  4.286          
 },{  23434300.000   ,  4.286          
 },{  23434400.000   ,  4.286          
 },{  23434600.000   ,  4.286          
 },{  23434800.000   ,  4.286          
 },{  23435000.000   ,  4.286          
 },{  23435200.000   ,  4.286          
 },{  23435400.000   ,  4.286          
 },{  23435500.000   ,  4.286          
 },{  23435700.000   ,  4.286          
 },{  23435900.000   ,  4.286          
 },{  23436100.000   ,  4.286          
 },{  23436300.000   ,  4.286          
 },{  23436400.000   ,  4.286          
 time(ms    
 },{  23645300.000   ,  4.286          
 },{  23645500.000   ,  4.286          
 },{  23645700.000   ,  4.286          
 },{  23645800.000   ,  4.286          
 },{  23646000.000   ,  4.286          
 },{  23646200.000   ,  4.286          
 },{  23646400.000   ,  4.286          
 },{  23646600.000   ,  4.286          
 },{  23646700.000   ,  4.286          
 },{  23646900.000   ,  4.286          
 },{  23647100.000   ,  4.286          
 },{  23647300.000   ,  4.286          
 },{  23647500.000   ,  4.286          
 },{  23647600.000   ,  4.286          
 },{  23647800.000   ,  4.286          
 },{  23648000.000   ,  4.286          
 },{  23648200.000   ,  4.286          
 },{  23648400.000   ,  4.286          
 },{  23648500.000   ,  4.286          
 },{  23648700.000   ,  4.286          
 },{  23648900.000   ,  4.286          
 },{  23649100.000   ,  4.286          
 },{  23649300.000   ,  4.286          
 },{  23649400.000   ,  4.286          
 },{  23649600.000   ,  4.286          
 },{  23649800.000   ,  4.286          
 },{  23650000.000   ,  4.286          
 },{  23650200.000   ,  4.286          
 },{  23650400.000   ,  4.286          
 },{  23650500.000   ,  4.286          
 },{  23650700.000   ,  4.286          
 },{  23650900.000   ,  4.286          
 },{  23651100.000   ,  4.286          
 },{  23651300.000   ,  4.286          
 },{  23651400.000   ,  4.286          
 },{  23651600.000   ,  4.286          
 },{  23651800.000   ,  4.286          
 },{  23652000.000   ,  4.286          
 },{  23652200.000   ,  4.286          
 },{  23652300.000   ,  4.286          
 },{  23652500.000   ,  4.286          
 },{  23652700.000   ,  4.286          
 },{  23652900.000   ,  4.286          
 },{  23653100.000   ,  4.286          
 },{  23653200.000   ,  4.286          
 },{  23653400.000   ,  4.286          
 },{  23653600.000   ,  4.286          
 },{  23653800.000   ,  4.286          
 },{  23654000.000   ,  4.286          
 },{  23654200.000   ,  4.286          
 },{  23654300.000   ,  4.286          
 },{  23654500.000   ,  4.286          
 },{  23654700.000   ,  4.286          
 },{  23654900.000   ,  4.286          
 },{  23655100.000   ,  4.286          
 },{  23655200.000   ,  4.286          
 },{  23655400.000   ,  4.286          
 },{  23655600.000   ,  4.286          
 },{  23655800.000   ,  4.286          
 },{  23656000.000   ,  4.286          
 },{  23656100.000   ,  4.286          
 },{  23656300.000   ,  4.286          
 },{  23656500.000   ,  4.286          
 },{  23656700.000   ,  4.286          
 },{  23656900.000   ,  4.286          
 },{  23657100.000   ,  4.286          
 },{  23657200.000   ,  4.286          
 },{  23657400.000   ,  4.286          
 },{  23657600.000   ,  4.286          
 },{  23657800.000   ,  4.286          
 },{  23658000.000   ,  4.286          
 },{  23658100.000   ,  4.286          
 },{  23658300.000   ,  4.286          
 },{  23658500.000   ,  4.286          
 },{  23658700.000   ,  4.286          
 },{  23658900.000   ,  4.286          
 },{  23659000.000   ,  4.286          
 },{  23659200.000   ,  4.286          
 },{  23659400.000   ,  4.286          
 },{  23659600.000   ,  4.286          
 },{  23659800.000   ,  4.286          
 },{  23660000.000   ,  4.286          
 },{  23660100.000   ,  4.286          
 },{  23660300.000   ,  4.286          
 },{  23660500.000   ,  4.286          
 },{  23660700.000   ,  4.286          
 },{  23660900.000   ,  4.286          
 },{  23661000.000   ,  4.286          
 },{  23661200.000   ,  4.286          
 },{  23661400.000   ,  4.286          
 },{  23661600.000   ,  4.286          
 },{  23661800.000   ,  4.286          
 },{  23661900.000   ,  4.286          
 },{  23662100.000   ,  4.286          
 },{  23662300.000   ,  4.286          
 },{  23662500.000   ,  4.286          
 },{  23662700.000   ,  4.286          
 },{  23662800.000   ,  4.286          
 },{  23663000.000   ,  4.286          
 },{  23663200.000   ,  4.286          
 },{  23663400.000   ,  4.286          
 },{  23663600.000   ,  4.286          
 },{  23663700.000   ,  4.286          
 },{  23663900.000   ,  4.286          
 },{  23664100.000   ,  4.286          
 },{  23664300.000   ,  4.286          
 },{  23664500.000   ,  4.286          
 },{  23664600.000   ,  4.286          
 },{  23664800.000   ,  4.286          
 },{  23665000.000   ,  4.286          
 },{  23665200.000   ,  4.286          
 },{  23665400.000   ,  4.286          
 },{  23665600.000   ,  4.286          
 },{  23665700.000   ,  4.286          
 },{  23665900.000   ,  4.286          
 },{  23666100.000   ,  4.286          
 },{  23666300.000   ,  4.286          
 },{  23666500.000   ,  4.286          
 },{  23666600.000   ,  4.286          
 },{  23666800.000   ,  4.286          
 },{  23667000.000   ,  4.286          
 },{  23667200.000   ,  4.286          
 },{  23667400.000   ,  4.286          
 },{  23667500.000   ,  4.286          
 },{  23667700.000   ,  4.286          
 },{  23667900.000   ,  4.286          
 },{  23668100.000   ,  4.286          
 },{  23668300.000   ,  4.286          
 },{  23668500.000   ,  4.286          
 },{  23668600.000   ,  4.286          
 },{  23668800.000   ,  4.286          
 },{  23669000.000   ,  4.286          
 },{  23669200.000   ,  4.286          
 },{  23669400.000   ,  4.286          
 },{  23669500.000   ,  4.286          
 },{  23669700.000   ,  4.286          
 },{  23669900.000   ,  4.286          
 },{  23670100.000   ,  4.286          
 },{  23670300.000   ,  4.286          
 },{  23670400.000   ,  4.286          
 },{  23670600.000   ,  4.286          
 },{  23670800.000   ,  4.286          
 },{  23671000.000   ,  4.286          
 },{  23671200.000   ,  4.286          
 },{  23671400.000   ,  4.286          
 },{  23671500.000   ,  4.286          
 },{  23671700.000   ,  4.286          
 },{  23671900.000   ,  4.286          
 },{  23672100.000   ,  4.286          
 },{  23672200.000   ,  4.286          
 },{  23672400.000   ,  4.286          
 },{  23672600.000   ,  4.286          
 },{  23672800.000   ,  4.286          
 },{  23672900.000   ,  4.286          
 },{  23673100.000   ,  4.286          
 },{  23673300.000   ,  4.286          
 },{  23673500.000   ,  4.286          
 },{  23673700.000   ,  4.286          
 },{  23673800.000   ,  4.286          
 },{  23674000.000   ,  4.286          
 },{  23674200.000   ,  4.286          
 },{  23674400.000   ,  4.286          
 },{  23674500.000   ,  4.286          
 },{  23674700.000   ,  4.286          
 },{  23674900.000   ,  4.286          
 },{  23675100.000   ,  4.286          
 },{  23675300.000   ,  4.286          
 },{  23675400.000   ,  4.286          
 },{  23675600.000   ,  4.286          
 },{  23675800.000   ,  4.286          
 },{  23676000.000   ,  4.286          
 },{  23676200.000   ,  4.286          
 },{  23676400.000   ,  4.286          
 },{  23676500.000   ,  4.286          
 },{  23676700.000   ,  4.286          
 },{  23676900.000   ,  4.286          
 },{  23677100.000   ,  4.286          
 },{  23677300.000   ,  4.286          
 },{  23677400.000   ,  4.286          
 },{  23677600.000   ,  4.286          
 },{  23677800.000   ,  4.286          
 },{  23678000.000   ,  4.286          
 },{  23678200.000   ,  4.286          
 },{  23678300.000   ,  4.286          
 },{  23678500.000   ,  4.286          
 },{  23678700.000   ,  4.286          
 },{  23678900.000   ,  4.286          
 },{  23679100.000   ,  4.286          
 },{  23679200.000   ,  4.286          
 },{  23679400.000   ,  4.286          
 },{  23679600.000   ,  4.286          
 },{  23679800.000   ,  4.286          
 },{  23680000.000   ,  4.286          
 },{  23680100.000   ,  4.286          
 },{  23680300.000   ,  4.286          
 },{  23680500.000   ,  4.286          
 },{  23680700.000   ,  4.286          
 },{  23680900.000   ,  4.286          
 },{  23681100.000   ,  4.286          
 },{  23681200.000   ,  4.286          
 },{  23681400.000   ,  4.286          
 },{  23681600.000   ,  4.286          
 },{  23681800.000   ,  4.286          
 },{  23682000.000   ,  4.286          
 },{  23682100.000   ,  4.286          
 },{  23682300.000   ,  4.286          
 },{  23682500.000   ,  4.286          
 },{  23682700.000   ,  4.286          
 },{  23682900.000   ,  4.286          
 },{  23683000.000   ,  4.286          
 },{  23683200.000   ,  4.286          
 },{  23683400.000   ,  4.286          
 },{  23683600.000   ,  4.286          
 },{  23683800.000   ,  4.286          
 },{  23683900.000   ,  4.286          
 },{  23684100.000   ,  4.286          
 },{  23684300.000   ,  4.286          
 },{  23684500.000   ,  4.286          
 },{  23684700.000   ,  4.286          
 },{  23684900.000   ,  4.286          
 },{  23685000.000   ,  4.286          
 },{  23685200.000   ,  4.286          
 },{  23685400.000   ,  4.286          
 },{  23685600.000   ,  4.286          
 },{  23685800.000   ,  4.286          
 },{  23685900.000   ,  4.286          
 },{  23686100.000   ,  4.286          
 },{  23686300.000   ,  4.286          
 },{  23686500.000   ,  4.286          
 },{  23686700.000   ,  4.286          
 },{  23686800.000   ,  4.286          
 },{  23687000.000   ,  4.286          
 },{  23687200.000   ,  4.286          
 },{  23687400.000   ,  4.286          
 },{  23687600.000   ,  4.286          
 },{  23687800.000   ,  4.286          
 },{  23687900.000   ,  4.286          
 },{  23688100.000   ,  4.286          
 },{  23688300.000   ,  4.286          
 },{  23688500.000   ,  4.286          
 },{  23688700.000   ,  4.286          
 },{  23688800.000   ,  4.286          
 },{  23689000.000   ,  4.286          
 },{  23689200.000   ,  4.286          
 },{  23689400.000   ,  4.286          
 },{  23689600.000   ,  4.286          
 },{  23689700.000   ,  4.286          
 },{  23689900.000   ,  4.286          
 },{  23690100.000   ,  4.286          
 },{  23690300.000   ,  4.286          
 },{  23690500.000   ,  4.286          
 },{  23690600.000   ,  4.286          
 },{  23690800.000   ,  4.286          
 },{  23691000.000   ,  4.286          
 },{  23691200.000   ,  4.286          
 },{  23691400.000   ,  4.286          
 },{  23691600.000   ,  4.286          
 },{  23691700.000   ,  4.286          
 },{  23691900.000   ,  4.286          
 },{  23692100.000   ,  4.286          
 },{  23692300.000   ,  4.286          
 },{  23692500.000   ,  4.286          
 },{  23692600.000   ,  4.286          
 },{  23692800.000   ,  4.286          
 },{  23693000.000   ,  4.286          
 },{  23693200.000   ,  4.286          
 },{  23693400.000   ,  4.286          
 },{  23693500.000   ,  4.286          
 },{  23693700.000   ,  4.286          
 },{  23693900.000   ,  4.286          
 },{  23694100.000   ,  4.286          
 },{  23694300.000   ,  4.286          
 },{  23694400.000   ,  4.286          
 },{  23694700.000   ,  4.286          
 },{  23694800.000   ,  4.286          
 },{  23695000.000   ,  4.286          
 },{  23695200.000   ,  4.286          
 },{  23695400.000   ,  4.286          
 },{  23695600.000   ,  4.286          
 },{  23695700.000   ,  4.286          
 },{  23695900.000   ,  4.286          
 },{  23696100.000   ,  4.286          
 },{  23696300.000   ,  4.286          
 },{  23696500.000   ,  4.286          
 },{  23696600.000   ,  4.286          
 },{  23696800.000   ,  4.286          
 },{  23697000.000   ,  4.286          
 },{  23697200.000   ,  4.286          
 },{  23697400.000   ,  4.286          
 },{  23697600.000   ,  4.286          
 },{  23697700.000   ,  4.286          
 },{  23697900.000   ,  4.286          
 },{  23698100.000   ,  4.286          
 },{  23698300.000   ,  4.286          
 },{  23698500.000   ,  4.286          
 },{  23698600.000   ,  4.286          
 },{  23698800.000   ,  4.286          
 },{  23699100.000   ,  4.286          
 },{  23699300.000   ,  4.286          
 },{  23699500.000   ,  4.286          
 },{  23699600.000   ,  4.286          
 },{  23699800.000   ,  4.286          
 },{  23700000.000   ,  4.286          
 },{  23700200.000   ,  4.286          
 },{  23700400.000   ,  4.286          
 },{  23700500.000   ,  4.286          
 },{  23700700.000   ,  4.286          
 },{  23700900.000   ,  4.286          
 },{  23701100.000   ,  4.286          
 },{  23701300.000   ,  4.286          
 },{  23701400.000   ,  4.286          
 },{  23701600.000   ,  4.286          
 },{  23701800.000   ,  4.286          
 },{  23702000.000   ,  4.286          
 },{  23702200.000   ,  4.286          
 },{  23702400.000   ,  4.286          
 },{  23702500.000   ,  4.286          
 },{  23702700.000   ,  4.286          
 },{  23702900.000   ,  4.286          
 },{  23703100.000   ,  4.286          
 },{  23703300.000   ,  4.286          
 },{  23703400.000   ,  4.286          
 },{  23703700.000   ,  4.286          
 },{  23703900.000   ,  4.286          
 },{  23704100.000   ,  4.286          
 },{  23704200.000   ,  4.286          
 },{  23704400.000   ,  4.286          
 },{  23704600.000   ,  4.286          
 },{  23704800.000   ,  4.286          
 },{  23705000.000   ,  4.286          
 },{  23705200.000   ,  4.286          
 },{  23705300.000   ,  4.286          
 },{  23705500.000   ,  4.286          
 },{  23705700.000   ,  4.286          
 },{  23705900.000   ,  4.286          
 },{  23706100.000   ,  4.286          
 },{  23706200.000   ,  4.286          
 },{  23706400.000   ,  4.286          
 },{  23706600.000   ,  4.286          
 },{  23706800.000   ,  4.286          
 },{  23707000.000   ,  4.286          
 },{  23707100.000   ,  4.286          
 },{  23707300.000   ,  4.286          
 },{  23707500.000   ,  4.286          
 },{  23707700.000   ,  4.286          
 },{  23707900.000   ,  4.286          
 },{  23708100.000   ,  4.286          
 },{  23708300.000   ,  4.286          
 },{  23708500.000   ,  4.286          
 },{  23708700.000   ,  4.286          
 },{  23708900.000   ,  4.286          
 },{  23709000.000   ,  4.286          
 },{  23709200.000   ,  4.286          
 },{  23709400.000   ,  4.286          
 },{  23709600.000   ,  4.286          
 },{  23709800.000   ,  4.286          
 },{  23709900.000   ,  4.286          
 },{  23710100.000   ,  4.286          
 },{  23710300.000   ,  4.286          
 },{  23710500.000   ,  4.286          
 },{  23710700.000   ,  4.286          
 },{  23710900.000   ,  4.286          
 },{  23711000.000   ,  4.286          
 },{  23711200.000   ,  4.286          
 },{  23711400.000   ,  4.286          
 },{  23711600.000   ,  4.286          
 },{  23711800.000   ,  4.286          
 },{  23711900.000   ,  4.286          
 },{  23712100.000   ,  4.286          
 },{  23712300.000   ,  4.286          
 },{  23712500.000   ,  4.286          
 },{  23712700.000   ,  4.286          
 },{  23712900.000   ,  4.286          
 },{  23713100.000   ,  4.286          
 },{  23713300.000   ,  4.286          
 },{  23713500.000   ,  4.286          
 },{  23713700.000   ,  4.286          
 },{  23713800.000   ,  4.286          
 },{  23714000.000   ,  4.286          
 },{  23714200.000   ,  4.286          
 },{  23714400.000   ,  4.286          
 },{  23714600.000   ,  4.286          
 },{  23714700.000   ,  4.286          
 },{  23714900.000   ,  4.286          
 },{  23715100.000   ,  4.286          
 },{  23715300.000   ,  4.286          
 },{  23715500.000   ,  4.286          
 },{  23715700.000   ,  4.286          
 },{  23715800.000   ,  4.286          
 },{  23716000.000   ,  4.286          
 },{  23716200.000   ,  4.286          
 },{  23716400.000   ,  4.286          
 },{  23716600.000   ,  4.286          
 },{  23716700.000   ,  4.286          
 },{  23716900.000   ,  4.286          
 },{  23717100.000   ,  4.286          
 },{  23717400.000   ,  4.286          
 },{  23717600.000   ,  4.286          
 },{  23717700.000   ,  4.286          
 },{  23717900.000   ,  4.286          
 },{  23718100.000   ,  4.286          
 },{  23718300.000   ,  4.286          
 },{  23718500.000   ,  4.286          
 },{  23718600.000   ,  4.286          
 },{  23718800.000   ,  4.286          
 },{  23719000.000   ,  4.286          
 },{  23719200.000   ,  4.286          
 },{  23719400.000   ,  4.286          
 },{  23719500.000   ,  4.286          
 },{  23719700.000   ,  4.286          
 },{  23719900.000   ,  4.286          
 },{  23720100.000   ,  4.286          
 },{  23720300.000   ,  4.286          
 },{  23720400.000   ,  4.286          
 },{  23720600.000   ,  4.286          
 },{  23720800.000   ,  4.286          
 },{  23721000.000   ,  4.286          
 },{  23721200.000   ,  4.286          
 },{  23721400.000   ,  4.286          
 },{  23721500.000   ,  4.286          
 },{  23721700.000   ,  4.286          
 },{  23722000.000   ,  4.286          
 },{  23722200.000   ,  4.286          
 },{  23722400.000   ,  4.286          
 },{  23722500.000   ,  4.286          
 },{  23722700.000   ,  4.286          
 },{  23722900.000   ,  4.286          
 },{  23723100.000   ,  4.286          
 },{  23723300.000   ,  4.286          
 },{  23723400.000   ,  4.286          
 },{  23723600.000   ,  4.286          
 },{  23723800.000   ,  4.286          
 },{  23724000.000   ,  4.286          
 },{  23724200.000   ,  4.286          
 },{  23724300.000   ,  4.286          
 },{  23724500.000   ,  4.286          
 },{  23724700.000   ,  4.286          
 },{  23724900.000   ,  4.286          
 },{  23725000.000   ,  4.286          
 },{  23725200.000   ,  4.286          
 },{  23725400.000   ,  4.286          
 },{  23725600.000   ,  4.286          
 },{  23725700.000   ,  4.286          
 },{  23725900.000   ,  4.286          
 },{  23726100.000   ,  4.286          
 },{  23726300.000   ,  4.286          
 },{  23726500.000   ,  4.286          
 },{  23726700.000   ,  4.286          
 },{  23726900.000   ,  4.286          
 },{  23727100.000   ,  4.286          
 },{  23727300.000   ,  4.286          
 },{  23727400.000   ,  4.286          
 },{  23727600.000   ,  4.286          
 },{  23727800.000   ,  4.286          
 },{  23728000.000   ,  4.286          
 },{  23728200.000   ,  4.286          
 },{  23728300.000   ,  4.286          
 },{  23728500.000   ,  4.286          
 },{  23728700.000   ,  4.286          
 },{  23728900.000   ,  4.286          
 },{  23729100.000   ,  4.286          
 },{  23729200.000   ,  4.286          
 },{  23729400.000   ,  4.286          
 },{  23729600.000   ,  4.286          
 },{  23729800.000   ,  4.286          
 },{  23730000.000   ,  4.286          
 },{  23730100.000   ,  4.286          
 },{  23730300.000   ,  4.286          
 },{  23730500.000   ,  4.286          
 },{  23730700.000   ,  4.286          
 },{  23731000.000   ,  4.286          
 },{  23731100.000   ,  4.286          
 },{  23731300.000   ,  4.286          
 },{  23731500.000   ,  4.286          
 },{  23731700.000   ,  4.286          
 },{  23731900.000   ,  4.286          
 },{  23732000.000   ,  4.286          
 },{  23732200.000   ,  4.286          
 },{  23732400.000   ,  4.286          
 },{  23732600.000   ,  4.286          
 },{  23732800.000   ,  4.286          
 },{  23732900.000   ,  4.286          
 },{  23733100.000   ,  4.286          
 },{  23733300.000   ,  4.286          
 },{  23733500.000   ,  4.286          
 },{  23733700.000   ,  4.286          
 },{  23733900.000   ,  4.286          
 },{  23734000.000   ,  4.286          
 },{  23734200.000   ,  4.286          
 },{  23734400.000   ,  4.286          
 },{  23734600.000   ,  4.286          
 },{  23734800.000   ,  4.286          
 },{  23734900.000   ,  4.286          
 },{  23735100.000   ,  4.286          
 },{  23735300.000   ,  4.286          
 },{  23735500.000   ,  4.286          
 },{  23735700.000   ,  4.286          
 },{  23735800.000   ,  4.286          
 },{  23736000.000   ,  4.286          
 },{  23736200.000   ,  4.286          
 },{  23736400.000   ,  4.286          
 },{  23736600.000   ,  4.286          
 },{  23736800.000   ,  4.286          
 },{  23736900.000   ,  4.286          
 },{  23737100.000   ,  4.286          
 },{  23737300.000   ,  4.286          
 },{  23737500.000   ,  4.286          
 },{  23737700.000   ,  4.286          
 },{  23737800.000   ,  4.286          
 },{  23738000.000   ,  4.286          
 },{  23738200.000   ,  4.286          
 },{  23738400.000   ,  4.286          
 },{  23738600.000   ,  4.286          
 },{  23738700.000   ,  4.286          
 },{  23738900.000   ,  4.286          
 },{  23739100.000   ,  4.286          
 },{  23739300.000   ,  4.286          
 },{  23739500.000   ,  4.286          
 },{  23739600.000   ,  4.286          
 },{  23739800.000   ,  4.286          
 },{  23740000.000   ,  4.286          
 },{  23740200.000   ,  4.286          
 },{  23740400.000   ,  4.286          
 },{  23740600.000   ,  4.286          
 },{  23740700.000   ,  4.286          
 },{  23740900.000   ,  4.286          
 },{  23741100.000   ,  4.286          
 },{  23741300.000   ,  4.286          
 },{  23741500.000   ,  4.286          
 },{  23741600.000   ,  4.286          
 },{  23741800.000   ,  4.286          
 },{  23742000.000   ,  4.286          
 },{  23742200.000   ,  4.286          
 },{  23742400.000   ,  4.286          
 },{  23742500.000   ,  4.286          
 },{  23742700.000   ,  4.286          
 },{  23742900.000   ,  4.286          
 },{  23743100.000   ,  4.286          
 },{  23743300.000   ,  4.286          
 },{  23743500.000   ,  4.286          
 },{  23743600.000   ,  4.286          
 },{  23743800.000   ,  4.286          
 },{  23744000.000   ,  4.286          
 },{  23744200.000   ,  4.286          
 },{  23744400.000   ,  4.286          
 },{  23744500.000   ,  4.286          
 },{  23744700.000   ,  4.286          
 },{  23744900.000   ,  4.286          
 },{  23745100.000   ,  4.286          
 },{  23745300.000   ,  4.286          
